,molecule,Timeframe,rho,delta3D,sigma3D,sigmaAvg3D,W3D,WA3D,gfactor,Wlike3D,RI3D,GR3D,GD3D,PJI3D,BJI3D,M13D,M23D,MTI3D,MTId3D,H3D,XuI13D,XuI23D,chiR3D,chi03D,chi13D,chi23D,chi33D,X03D,X13D,GMTI
9031,10,22,0.018758785444045727,15.237101054399869,75.48231041061999,12.580385068436664,37.741155205309994,2.5160770136873327,1.0783187201517141,275.2805744082408,75.48231041061999,2.5862434596147374,4.366471894622106,0.688345263238505,2.1230499534081826,28.57153119140891,93.92661203928981,149.57829878300709,119.13259386793688,6.705733480570185,6.113143398037822,6.115822840770438,1.2081025786426292,4.037426286818295,1.8164528082411946,5.446264839176628,0.37418056548323764,2.785250611839773,1.1641380829572534,91.01502474393985
9032,10,23,0.007767174296751994,15.797333053384435,76.71739598839174,12.786232664731957,38.35869799419587,2.5572465329463916,1.0959627998341677,282.6828276724207,76.71739598839174,2.6689702824122956,4.360637137964585,0.6338275351733442,2.075126879026032,28.503387504895034,93.19348496134174,153.27424126647017,121.70189781084702,6.550081587749669,6.158676983925133,6.158144097357262,1.1862284838525516,3.9784785089167145,1.7539921928494775,5.2019590953544945,0.3450253390856445,2.789549776634263,1.1687839865159968,93.55072998195891
9033,10,24,0.009332015071402657,15.298211268491707,77.20213436897842,12.867022394829737,38.60106718448921,2.5734044789659474,1.1028876338425488,302.689720157052,77.20213436897842,2.568421812400758,4.490699580644424,0.7484275982093738,2.070850991137036,28.45413292688213,92.85626024853771,152.80928372407735,122.15911455098315,6.611958582609761,6.173405976706662,6.169603434306417,1.1808280867891923,4.04494385202602,1.813330849653461,5.461137794752917,0.3691937105211652,2.7919928876284565,1.1706871471866092,93.72290228782855
9034,10,25,0.024942238984403873,15.479120327491046,79.87077766422127,13.311796277370211,39.93538883211063,2.6623592554740423,1.1410111094888753,380.86071506494176,79.87077766422127,2.662943794769239,4.749210192042469,0.7834436466031449,2.0276844821525777,28.377573402606668,92.77756106693543,156.23080551614333,125.16644885630126,6.500968478536555,6.2490176104798625,6.244992880906414,1.1471963981608182,4.024057676949359,1.7927182537982183,5.349015122089706,0.36136085644535554,2.7944695724179733,1.1713826295986856,95.2106881153936
9035,10,26,0.009845675885030077,15.377323088344294,75.0673610024394,12.511226833739899,37.5336805012197,2.50224536674798,1.07239087146342,253.85249606470532,75.0673610024394,2.73199696324868,3.944003222539255,0.44363382375409044,2.118645165963513,28.59440344400945,93.81141701407384,149.8355152734996,119.15349228806025,6.693746742124241,6.105911179280938,6.108622865811101,1.2120436885287202,4.0196640002953545,1.7993324311039032,5.357147668105622,0.36600332132716373,2.7850158444348536,1.1648826124186966,91.339947836608
9036,10,27,0.014163483819395233,15.216963082131185,75.56372471591536,12.593954119319227,37.78186235795768,2.5187908238638452,1.0794817816559337,267.8127413338511,75.56372471591536,2.5992734201888013,4.178357381328216,0.6075097559473819,2.1193273073521297,28.552234426846734,93.70086160973013,149.7110247696183,119.3599320760701,6.699112294264713,6.1168550737443015,6.119990369203707,1.2060878793730783,4.042891409826427,1.8181853504500074,5.4732184110151,0.37281349740570546,2.7864634972086293,1.1653325326464479,91.32759303753005
9037,10,28,0.012179162036939249,15.32609981601813,76.7178191851443,12.786303197524049,38.35890959257215,2.55726063950481,1.0959688455020613,305.4422130457726,76.7178191851443,2.578791888171671,4.540070082377581,0.7605414780470827,2.101836186615243,28.53419876789768,93.81664622737665,151.16718806967083,120.5542712447752,6.649858401022709,6.149754786477532,6.150656194403656,1.1914195182118887,4.028022815082713,1.8066579721703535,5.409755550818955,0.3686620483727184,2.7866735529387245,1.1647723556584237,91.77935657330596
9038,10,29,0.01438705477091141,15.495316424356135,78.57939696094823,13.096566160158039,39.289698480474115,2.6193132320316077,1.1225628137278318,340.13671324829136,78.57939696094823,2.666033480997561,4.4264861919247345,0.6603265575901385,2.059016859664239,28.4518280566893,93.38994359564347,154.21074350601273,123.16435599716789,6.548437866428808,6.206236829734336,6.20371049048791,1.1647312214366263,4.0140206087850405,1.790208173060961,5.339828410651314,0.3614172865349147,2.7903947038381016,1.1675800262146239,93.59190195252623
9039,10,30,0.012067585300810814,15.071349768835438,77.48859669632327,12.914766116053878,38.744298348161635,2.5829532232107755,1.1069799528046183,339.69630193376656,77.48859669632327,2.5632508455084917,4.479631273241133,0.7476367094896927,2.0961963240336994,28.54492286999583,93.97255389641742,151.3384756915865,121.1983802077458,6.692925151236598,6.173944049748191,6.176107065195148,1.1838796958941782,4.057660423830979,1.8382549365652467,5.549883925097574,0.3842495463819716,2.785953226481368,1.16379790789091,91.84952937984743
9040,10,31,0.010212327802448037,15.408758480117289,80.41632462747594,13.40272077124599,40.20816231373797,2.680544154249198,1.1488046375353707,400.95502911047606,80.41632462747594,2.6666259221907875,4.695255988761414,0.7607478985668861,2.0234876146346896,28.364146617976935,92.7002199341673,156.43076888793755,125.63529133994804,6.497626363630679,6.264427834882996,6.267344629355169,1.141328991489276,4.017514734534,1.7962524321687359,5.362928827733654,0.36525389811689174,2.795017093726377,1.171674014740963,95.1726486528482
9041,10,32,0.015319127376105282,15.073148030470806,77.89054093319098,12.981756822198497,38.94527046659549,2.596351364439699,1.1127220133312996,336.1767473605629,77.89054093319098,2.53643885241514,4.59322134037115,0.810893779677593,2.079024180523571,28.47266705218414,93.30696137157415,152.2581200626947,122.13459067447705,6.651688575679898,6.1886733203832955,6.190740302254212,1.176197434703894,4.062003855480562,1.836537429542259,5.5438635307090545,0.3816030734000274,2.7900558617219304,1.1677388472620953,92.88943548890965
9042,10,33,0.012578732782769202,15.33437246267473,76.57945463097221,12.763242438495368,38.289727315486104,2.5526484876990736,1.0939922090138887,298.0064869050766,76.57945463097221,2.563765513848724,4.453009367361486,0.7369019683382156,2.09548423080932,28.536751827426897,93.61227166356142,151.44265863748754,120.77265783237223,6.650582363201724,6.1492535548797385,6.14892066302094,1.1919537596331646,4.03271703126629,1.806502588565597,5.415723292286921,0.36780214651681103,2.7872872049620177,1.1660954426386025,92.27175839646883
9043,10,34,0.0098687361651704,15.275165061623152,79.80225090794151,13.300375151323585,39.90112545397076,2.660075030264717,1.140032155827736,382.45573314471045,79.80225090794151,2.6158554029381844,4.604826449389905,0.7603520608278522,2.045026002838569,28.378434634408585,92.99876777190423,154.93284652411563,124.43172463434662,6.5400509792417365,6.244378399701977,6.247488121922568,1.1514263630460595,4.029525068426863,1.8120129022264435,5.4291417795227135,0.3725445905121386,2.7936791403467005,1.1697072166100768,94.06922247139897
9044,10,35,0.018999352967319107,15.297266803427,79.43893362554908,13.239822270924847,39.71946681277454,2.6479644541849696,1.1348419089364155,375.85625069524275,79.43893362554908,2.6522555707359405,4.618515430785092,0.7413538430248483,2.0423826473550974,28.416992073633473,93.05292830732407,155.02831868595314,124.35041591886845,6.559313587660023,6.235448255900752,6.2330142711540155,1.154299819871864,4.040639595683482,1.813785654035957,5.446082898754601,0.3716119984707562,2.7924539471961296,1.1695509633002579,94.39285320159041
9045,10,36,0.013257092989657628,15.404215067726033,81.06090057208398,13.51015009534733,40.53045028604199,2.702030019069466,1.1580128653154855,419.3384545268546,81.06090057208398,2.640700040917178,4.707978855899822,0.7828525705118059,1.9968725604884674,28.341861647385777,92.16486105017694,158.05269827379988,127.1823773564556,6.47898587715928,6.2902539787830065,6.287476588872105,1.1310600257081775,4.034593207757045,1.800308743314453,5.400145592709392,0.36339794088795097,2.7974347218403,1.175042285567125,96.83538721408733
9046,10,37,0.006298255884699189,15.396541761287207,79.18420046737432,13.197366744562387,39.59210023368716,2.6394733489124773,1.1312028638196332,368.34569562466476,79.18420046737432,2.636873736875729,4.5526016277398895,0.726514836138491,2.0524451371145536,28.435927700879496,93.24353781358009,154.5690399149762,123.79790385586864,6.551440920637994,6.226300973336874,6.227069870623916,1.1584571149613097,4.0211837573523255,1.7987027623510743,5.386486904624695,0.36519395491413154,2.791300734983873,1.1683114200264728,93.86804076357473
9047,10,38,0.01929416924759202,15.228717649700918,78.10334997983217,13.017224996638696,39.05167498991609,2.6034449993277393,1.1157621425690312,341.80564154918136,78.10334997983217,2.519118149273654,4.48385587392146,0.7799307568064267,2.066485319132273,28.501004288246804,93.31078018009639,153.32365366216393,122.77115117868186,6.630283779655651,6.197754824773701,6.191239364834187,1.1719082249826105,4.06031076079432,1.8235506818188654,5.495917045535249,0.37212638317589897,2.7893516154990516,1.1678443520159163,93.76472362120901
9048,10,39,0.0138425503540808,15.305995709462108,78.95891282444556,13.159818804074261,39.47945641222278,2.6319637608148523,1.1279844689206509,347.70911862080413,78.95891282444556,2.60319963129992,4.471002366628766,0.7175026889490415,2.0419952521982445,28.404086023044215,92.73837954745846,154.84258024366667,124.15353795068197,6.55869884358713,6.223657426878686,6.21899616208104,1.1585698722450013,4.043061003036115,1.8137352650517438,5.44235634337263,0.36999419277606915,2.7938192371121926,1.1714617567844274,94.62052870524359
9049,10,40,0.008913663718009094,15.295208257550708,77.78359578327364,12.963932630545607,38.89179789163682,2.5927865261091214,1.1111942254753377,342.19083108901987,77.78359578327364,2.6061112537457034,4.6082575763513915,0.7682505187482114,2.084133310344373,28.527267026885433,93.80644019978764,152.37564792913054,121.83399017357888,6.636066062137802,6.185380290589297,6.18586972136706,1.1788404147560245,4.033332253197521,1.810416167261782,5.43418389612926,0.3694918596765656,2.7870099530706987,1.1648585237783942,92.47364439424841
9050,10,41,0.019735146987551636,15.17935327521425,78.3206450597146,13.053440843285765,39.1603225298573,2.6106881686571533,1.1188663579959228,352.42597401396364,78.3206450597146,2.499349885890333,4.598888419868413,0.8400338607374171,2.0669444984526635,28.490788355480284,93.33057100484997,153.26250640592585,122.85198392030186,6.635097501230606,6.203093832497027,6.197147510939394,1.1699149005973477,4.059993970104678,1.8291594316424427,5.50668133129265,0.37557217963962974,2.7895454029561897,1.1676791351465647,93.5406196244526
9051,10,42,0.017501983801019565,15.30562282645635,79.12044641466808,13.186741069111347,39.56022320733404,2.6373482138222695,1.1302920916381154,364.0594644343908,79.12044641466808,2.545147156845759,4.689760041835835,0.8426282461592234,2.041132931289638,28.416702400341155,92.79961864271178,155.00833165151542,124.30621180789544,6.562596251188248,6.229602341334499,6.223896304917935,1.157300614339209,4.049698740725085,1.8137002135126281,5.451366716219114,0.3682812622188586,2.793315666270244,1.1710722254410348,94.82769323019448
9052,10,43,0.009379948915487395,15.175566668783706,79.08449230798138,13.180748717996897,39.54224615399069,2.6361497435993795,1.1297784615425912,370.06703576029867,79.08449230798138,2.5333179685937557,4.64193582463178,0.8323542019514105,2.0519370385220173,28.435051090155035,93.01966422049871,154.24862914484515,123.86775259961226,6.595445363994088,6.227095348567088,6.225665484421739,1.1600290925902772,4.052493753790714,1.8269237776437917,5.5088459225341335,0.37704326423931045,2.7920928726722707,1.1695892215490884,94.15624749413814
9053,10,44,0.009400329357915547,15.595847449369437,77.19927663870573,12.866546106450954,38.59963831935286,2.5733092212901907,1.1028468091243675,292.3770977192556,77.19927663870573,2.6217895033735967,4.392479569673604,0.6753746111278445,2.0676448309045554,28.453442062464905,92.9048609670393,153.45067087760754,122.2529894797809,6.555342363845914,6.172900494928824,6.171702169578939,1.1798810956282706,4.006658450574253,1.7775148164561168,5.2749942650956365,0.3536366187623686,2.791841777134768,1.1704771789212203,93.8464317876486
9054,10,45,0.01814595320423388,15.561516888835211,80.42038802757426,13.40339800459571,40.21019401378713,2.680679600919142,1.1488626861082036,382.1433452359336,80.42038802757426,2.7299277133287285,4.555236053159017,0.6686288178688087,2.0205375181184078,28.32703791935754,92.7087319813624,156.88229245789543,125.66487092304337,6.4558492666435825,6.26089651242883,6.258226351034897,1.1399874039477313,4.002884605109075,1.7864397563234344,5.328893997233424,0.3616594449448281,2.7960548298375105,1.1718239973012186,95.13120035448596
9055,10,46,0.011365448739784331,15.045629547713094,78.2155780648706,13.035929677478434,39.1077890324353,2.6071859354956866,1.1173654009267229,355.0477060450422,78.2155780648706,2.6025593172875023,4.560085938883195,0.7521544691000204,2.074950285711087,28.490675783078977,93.55418948441864,152.5460887450225,122.41324368566939,6.661484065810079,6.198351352851332,6.196198721000418,1.1727280327860885,4.077771193870555,1.8425583905019578,5.573013703422038,0.3814561025158464,2.7888066487278227,1.1663750758365465,92.92374510973183
9056,10,47,0.00839132642594865,15.65417606501667,78.45490643325599,13.075817738875998,39.22745321662799,2.6151635477751993,1.1207843776179427,323.8927771595946,78.45490643325599,2.658823433400562,4.464093603409321,0.6789733185478466,2.0467986159231404,28.432163516176868,92.87571801757079,155.01633921876964,123.70683222342635,6.512925300941499,6.209028913267699,6.209491395022659,1.1638726411128424,3.9906334910073147,1.7702105064271751,5.276618260078789,0.3536384100608079,2.7925858748123193,1.1706891510986996,94.52260807681019
9057,10,48,0.010546149856064432,15.335843260933938,77.13582700941343,12.855971168235572,38.567913504706716,2.5711942336471143,1.1019403858487633,308.6846837142829,77.13582700941343,2.5567408159608362,4.47666094874295,0.7509248183455772,2.0883687193423865,28.500317661681215,93.56274130794733,151.99540985336623,121.31380365320827,6.627790054353766,6.164421567428066,6.162335233407308,1.1849648279356537,4.03140602687222,1.8081701376311912,5.4426820293391,0.36885935223963756,2.7884882224745993,1.1663825786040565,92.43204253102297
9058,10,49,0.013308355087584526,15.396246751387501,74.45427400168147,12.409045666946911,37.227137000840735,2.4818091333893824,1.0636324857383066,234.75335871099716,74.45427400168147,2.6604883254771137,3.4786417766134305,0.30752003055288535,2.1273190373654955,28.57797241128268,93.71943309380885,149.3386195135702,118.54460494859025,6.69435394743546,6.088152704798671,6.087566570083252,1.2193991313280161,4.025139985823955,1.800209744911176,5.375467133776946,0.3647964478068614,2.785668262374468,1.1653744060363729,91.25728808793505
9059,10,50,0.015027050973587995,15.467572297240794,74.72434609242039,12.454057682070065,37.362173046210195,2.490811536414013,1.0674906584631485,237.78997337001204,74.72434609242039,2.681286202552802,3.5383915752782173,0.31966202336378013,2.1148541449517646,28.5612223096602,93.60169434867427,150.18449210633835,119.14244761464941,6.669818927340665,6.097867379832764,6.094994187428364,1.2141689224413676,4.022544602052629,1.7947728504043718,5.376063746947073,0.362999469787971,2.786546057899972,1.1663143037436783,91.85311379909858
9060,10,51,0.02485528538549447,15.400172101245465,75.24800120765057,12.541333534608428,37.62400060382529,2.508266706921686,1.0749714458235797,253.22208539106038,75.24800120765057,2.594451011293149,3.8986131559825306,0.5026736442556106,2.1122849495495974,28.56583767759487,93.59351210149127,150.27748477495442,119.50862481882491,6.673293006201739,6.111898035130296,6.112296268340863,1.2083597288792196,4.022679822361686,1.7983994028629364,5.3863810212008625,0.3641602657376463,2.7864660384407487,1.166160330031609,91.79788263130698
9061,10,52,0.026805158897037256,15.450026679601846,76.49579643596273,12.749299405993789,38.247898217981366,2.5498598811987576,1.0927970919423247,265.65045227982887,76.49579643596273,2.667215896773283,3.8494534222406225,0.44324778016566824,2.0820787232994613,28.447119518224106,92.98682178846835,152.20054436957392,121.2640230691999,6.590794230600939,6.148887396572334,6.14691813143434,1.1890351621547883,4.021465734745813,1.7951453752936608,5.346868233193942,0.3625780684440111,2.791695482976779,1.1699840588663997,93.01493022329771
9062,10,53,0.0203937629609783,15.352984332036915,79.52753403464939,13.254589005774898,39.763767017324696,2.65091780115498,1.1361076290664198,377.2705950057989,79.52753403464939,2.634336907079255,4.642118241708195,0.7621581466035827,2.042325010421524,28.407304339932885,93.0908552884774,155.1519530323696,124.38238142109368,6.5441293956333455,6.237531228102951,6.236505319161178,1.1534974179573625,4.032707494292659,1.8056899457419804,5.423225341811795,0.36838342425160187,2.7926314533314978,1.1693950426232251,94.37115849636369
9063,10,54,0.02095076163618523,15.315194473262132,79.64154825233165,13.273591375388607,39.82077412616582,2.6547182750777214,1.1377364036047377,371.0486824734319,79.64154825233165,2.5803125333959063,4.644101145539362,0.7998211788040024,2.0294614064892587,28.384964841483317,92.52375535060978,155.71622247259836,125.06358014191797,6.539427230305621,6.245205448837089,6.243034999273488,1.1496438196025889,4.04965637544452,1.810801398643793,5.429083029038848,0.3657755874552191,2.7950293737324046,1.1726778564748364,95.38660334583467
9064,10,55,0.016350987188004165,15.429622641024855,79.5690190635744,13.2615031772624,39.7845095317872,2.65230063545248,1.1367002723367772,365.0444004991954,79.5690190635744,2.6456585739660303,4.62198824749696,0.747008587192062,2.0345520447851184,28.387967853173894,92.82736909214654,155.72344884610433,124.7439522299261,6.517672197779145,6.238874011212237,6.234708269157794,1.1509458619005009,4.028047711102853,1.7996874988751435,5.390072402602895,0.3650745070686583,2.794028517320776,1.171017941554768,94.96688850888239
